job_id;company_name;title;max_salary;pay_period;location;company_id;views;med_salary;min_salary;formatted_work_type;applies;original_listed_time;remote_allowed;job_posting_url;application_type;expiry;closed_time;formatted_experience_level;skills_desc;listed_time;sponsored;work_type;currency;compensation_type;normalized_salary;zip_code;fips;salary_id;industry_id;skill_readable;name;description_company;state;country;city;zip_code_company;address;industry
3884430628;Koura;Electrical and Instrumentation Engineer;0;NOT SPECIFIED;Baton Rouge, LA;205070810;60;0;0;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884430628/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;;;;708010;220330;;250;ENG;Confidential Company;;;;;;;Unknown Industry
3884430628;Koura;Electrical and Instrumentation Engineer;0;NOT SPECIFIED;Baton Rouge, LA;205070810;60;0;0;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884430628/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;;;;708010;220330;;540;MGMT;Confidential Company;;;;;;;Unknown Industry
3884430628;Koura;Electrical and Instrumentation Engineer;0;NOT SPECIFIED;Baton Rouge, LA;205070810;60;0;0;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884430628/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;;;;708010;220330;;540;PRDM;Confidential Company;;;;;;;Unknown Industry
3884430628;Koura;Electrical and Instrumentation Engineer;0;NOT SPECIFIED;Baton Rouge, LA;205070810;60;0;0;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884430628/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;;;;708010;220330;;540;ENG;Confidential Company;;;;;;;Unknown Industry
3884430628;Koura;Electrical and Instrumentation Engineer;0;NOT SPECIFIED;Baton Rouge, LA;205070810;60;0;0;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884430628/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;;;;708010;220330;;9830;MGMT;Confidential Company;;;;;;;Unknown Industry
3884430628;Koura;Electrical and Instrumentation Engineer;0;NOT SPECIFIED;Baton Rouge, LA;205070810;60;0;0;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884430628/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;;;;708010;220330;;9830;PRDM;Confidential Company;;;;;;;Unknown Industry
3884430628;Koura;Electrical and Instrumentation Engineer;0;NOT SPECIFIED;Baton Rouge, LA;205070810;60;0;0;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884430628/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;;;;708010;220330;;9830;ENG;Confidential Company;;;;;;;Unknown Industry
3884430632;Radial Inc.;Vice President, HR, Associate Experience ;0;NOT SPECIFIED;United States;1640750;110;0;0;Full-time;10;1,71E+13;10;https://www.linkedin.com/jobs/view/3884430632/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Executive;;1,71E+13;0;FULL_TIME;;;;;;;930;PRJM;Confidential Company;;;;;;;Unknown Industry
3884430632;Radial Inc.;Vice President, HR, Associate Experience ;0;NOT SPECIFIED;United States;1640750;110;0;0;Full-time;10;1,71E+13;10;https://www.linkedin.com/jobs/view/3884430632/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Executive;;1,71E+13;0;FULL_TIME;;;;;;;930;DIST;Confidential Company;;;;;;;Unknown Industry
3884430632;Radial Inc.;Vice President, HR, Associate Experience ;0;NOT SPECIFIED;United States;1640750;110;0;0;Full-time;10;1,71E+13;10;https://www.linkedin.com/jobs/view/3884430632/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Executive;;1,71E+13;0;FULL_TIME;;;;;;;930;HR;Confidential Company;;;;;;;Unknown Industry
3884430632;Radial Inc.;Vice President, HR, Associate Experience ;0;NOT SPECIFIED;United States;1640750;110;0;0;Full-time;10;1,71E+13;10;https://www.linkedin.com/jobs/view/3884430632/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Executive;;1,71E+13;0;FULL_TIME;;;;;;;1160;PRJM;Confidential Company;;;;;;;Unknown Industry
3884430632;Radial Inc.;Vice President, HR, Associate Experience ;0;NOT SPECIFIED;United States;1640750;110;0;0;Full-time;10;1,71E+13;10;https://www.linkedin.com/jobs/view/3884430632/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Executive;;1,71E+13;0;FULL_TIME;;;;;;;1160;DIST;Confidential Company;;;;;;;Unknown Industry
3884430632;Radial Inc.;Vice President, HR, Associate Experience ;0;NOT SPECIFIED;United States;1640750;110;0;0;Full-time;10;1,71E+13;10;https://www.linkedin.com/jobs/view/3884430632/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Executive;;1,71E+13;0;FULL_TIME;;;;;;;1160;HR;Confidential Company;;;;;;;Unknown Industry
3884430632;Radial Inc.;Vice President, HR, Associate Experience ;0;NOT SPECIFIED;United States;1640750;110;0;0;Full-time;10;1,71E+13;10;https://www.linkedin.com/jobs/view/3884430632/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Executive;;1,71E+13;0;FULL_TIME;;;;;;;250;PRJM;Confidential Company;;;;;;;Unknown Industry
3884430632;Radial Inc.;Vice President, HR, Associate Experience ;0;NOT SPECIFIED;United States;1640750;110;0;0;Full-time;10;1,71E+13;10;https://www.linkedin.com/jobs/view/3884430632/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Executive;;1,71E+13;0;FULL_TIME;;;;;;;250;DIST;Confidential Company;;;;;;;Unknown Industry
3884430632;Radial Inc.;Vice President, HR, Associate Experience ;0;NOT SPECIFIED;United States;1640750;110;0;0;Full-time;10;1,71E+13;10;https://www.linkedin.com/jobs/view/3884430632/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Executive;;1,71E+13;0;FULL_TIME;;;;;;;250;HR;Confidential Company;;;;;;;Unknown Industry
3884430634;EdgeGlobal LLC;Certified Medical Assistant;0;NOT SPECIFIED;Pella, IA;719516900;50;0;0;Contract;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430634/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;;;1,71E+13;0;CONTRACT;;;;502190;191250;;960;HCPR;Confidential Company;;;;;;;Unknown Industry
3884430638;City of Montgomery;Director of Economic Development;0;NOT SPECIFIED;Montgomery, AL;8864250;20;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430638/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Director;;1,71E+13;0;FULL_TIME;;;;361040;11010;;750;MGMT;Confidential Company;;;;;;;Unknown Industry
3884430638;City of Montgomery;Director of Economic Development;0;NOT SPECIFIED;Montgomery, AL;8864250;20;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430638/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Director;;1,71E+13;0;FULL_TIME;;;;361040;11010;;750;GENB;Confidential Company;;;;;;;Unknown Industry
3884430638;City of Montgomery;Director of Economic Development;0;NOT SPECIFIED;Montgomery, AL;8864250;20;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430638/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Director;;1,71E+13;0;FULL_TIME;;;;361040;11010;;750;FIN;Confidential Company;;;;;;;Unknown Industry
3884430647;Volvo Buses;Distribution/Warehousing Support Manager;0;NOT SPECIFIED;South Plainfield, NJ;20900;60;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430647/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;;;;70800;340230;;530;SUPL;Volvo Buses;"Volvo Buses is one of the world’s largest manufacturers of buses and bus chassis. Volvo Buses’ product programme comprises city buses, intercity buses and tourist coaches, and services in the areas of financing, servicing, vehicle diagnostics and traffic information systems. 

Volvo Buses has approximately 8 000 employees worldwide, with production activities in Europe, North and South America, Asia and Africa. 
The head office is in Sweden, Gothenburg, where product planning and product development are primarily concentrated.  

Volvo Buses also has a wide-ranging distributor network for aftermarket services with servicing and spare parts distribution at 1 200 workshops located in over 80 countries.";0;SE;Gothenburg;;Fästningsväg 1;Motor Vehicle Manufacturing
3884430647;Volvo Buses;Distribution/Warehousing Support Manager;0;NOT SPECIFIED;South Plainfield, NJ;20900;60;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430647/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;;;;70800;340230;;530;MNFC;Volvo Buses;"Volvo Buses is one of the world’s largest manufacturers of buses and bus chassis. Volvo Buses’ product programme comprises city buses, intercity buses and tourist coaches, and services in the areas of financing, servicing, vehicle diagnostics and traffic information systems. 

Volvo Buses has approximately 8 000 employees worldwide, with production activities in Europe, North and South America, Asia and Africa. 
The head office is in Sweden, Gothenburg, where product planning and product development are primarily concentrated.  

Volvo Buses also has a wide-ranging distributor network for aftermarket services with servicing and spare parts distribution at 1 200 workshops located in over 80 countries.";0;SE;Gothenburg;;Fästningsväg 1;Motor Vehicle Manufacturing
3884430647;Volvo Buses;Distribution/Warehousing Support Manager;0;NOT SPECIFIED;South Plainfield, NJ;20900;60;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430647/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;;;;70800;340230;;530;ENG;Volvo Buses;"Volvo Buses is one of the world’s largest manufacturers of buses and bus chassis. Volvo Buses’ product programme comprises city buses, intercity buses and tourist coaches, and services in the areas of financing, servicing, vehicle diagnostics and traffic information systems. 

Volvo Buses has approximately 8 000 employees worldwide, with production activities in Europe, North and South America, Asia and Africa. 
The head office is in Sweden, Gothenburg, where product planning and product development are primarily concentrated.  

Volvo Buses also has a wide-ranging distributor network for aftermarket services with servicing and spare parts distribution at 1 200 workshops located in over 80 countries.";0;SE;Gothenburg;;Fästningsväg 1;Motor Vehicle Manufacturing
3884430648;Volvo Construction Equipment;Field Service Technician;0;NOT SPECIFIED;Fresno, CA;20960;70;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430648/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;;;;936500;60190;;550;SALE;Volvo Construction Equipment;Volvo Construction Equipment (Volvo CE) is a global leader in construction solutions, delivering premium products and services that combine power and performance with a more sustainable way of working. We are a company driven by people and together we have a purpose: To build the world we want to live in. Founded in 1832 and with a distribution network across every major market, our many dedicated experts around the world are fulfilling our shared purpose through a focus on sustainability, electromobility and services. As well as our expanding range of electric machines and charging solutions, Volvo CE provides industry-leading haulers, loaders, excavators and much more, all built to suit the demands of our customers’ varied construction and infrastructure needs. Volvo CE benefits from being connected to the Volvo Group, which also offers trucks, buses, power solutions for marine and industrial applications, financing and services that increase our customers’ uptime and productivity. ;0;SE;Eskilstuna;63185;Bolindervägen 100;Machinery Manufacturing
3884430648;Volvo Construction Equipment;Field Service Technician;0;NOT SPECIFIED;Fresno, CA;20960;70;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430648/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;;;;936500;60190;;550;BD;Volvo Construction Equipment;Volvo Construction Equipment (Volvo CE) is a global leader in construction solutions, delivering premium products and services that combine power and performance with a more sustainable way of working. We are a company driven by people and together we have a purpose: To build the world we want to live in. Founded in 1832 and with a distribution network across every major market, our many dedicated experts around the world are fulfilling our shared purpose through a focus on sustainability, electromobility and services. As well as our expanding range of electric machines and charging solutions, Volvo CE provides industry-leading haulers, loaders, excavators and much more, all built to suit the demands of our customers’ varied construction and infrastructure needs. Volvo CE benefits from being connected to the Volvo Group, which also offers trucks, buses, power solutions for marine and industrial applications, financing and services that increase our customers’ uptime and productivity. ;0;SE;Eskilstuna;63185;Bolindervägen 100;Machinery Manufacturing
3884430655;;Timekeeper;250;HOURLY;Pearland, TX;;20;0;220;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430655/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;488800;775810;480390;2480;;;Confidential Company;;;;;;;Unknown Industry
3884430657;Aya Healthcare;Medical Claims Processor;240;HOURLY;Santa Barbara, CA;8080340;240;0;2075;Contract;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430657/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Associate;;1,71E+13;0;CONTRACT;USD;BASE_SALARY;465400;931010;60830;;;;Confidential Company;;;;;;;Unknown Industry
3884430666;Ask IT Consulting Inc.;Software Engineer with Vue JS.;0;NOT SPECIFIED;Duluth, GA;4613580;410;0;0;Contract;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430666/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;1,71E+13;;;1,71E+13;0;CONTRACT;;;;300960;;;;;Confidential Company;;;;;;;Unknown Industry
3884430673;Metropolitan Council of the Twin Cities;Police Records Specialist;1064960;YEARLY;Minneapolis, MN;2199630;20;0;656032;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430673/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Associate;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;860496;554010;270530;1870;750;ADM;Confidential Company;;;;;;;Unknown Industry
3884430673;Metropolitan Council of the Twin Cities;Police Records Specialist;1064960;YEARLY;Minneapolis, MN;2199630;20;0;656032;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430673/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Associate;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;860496;554010;270530;1870;750;GENB;Confidential Company;;;;;;;Unknown Industry
3884430673;Metropolitan Council of the Twin Cities;Police Records Specialist;1064960;YEARLY;Minneapolis, MN;2199630;20;0;656032;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430673/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Associate;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;860496;554010;270530;1870;14950;ADM;Confidential Company;;;;;;;Unknown Industry
3884430673;Metropolitan Council of the Twin Cities;Police Records Specialist;1064960;YEARLY;Minneapolis, MN;2199630;20;0;656032;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430673/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Associate;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;860496;554010;270530;1870;14950;GENB;Confidential Company;;;;;;;Unknown Industry
3884430682;Clark County School District;2024-2025 GENERAL RESOURCE TEACHER - NEVADA LEARNING ACADEMY;0;NOT SPECIFIED;Las Vegas, NV;90250;50;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430682/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;;;;891010;320030;;;;Confidential Company;;;;;;;Unknown Industry
3884430684;Resource Logistics Inc.;Sr. Project Analyst - Value Management (Hospital & Healthcare);0;NOT SPECIFIED;Irvine, CA;1070210;160;0;0;Contract;0;1,71E+13;10;https://www.linkedin.com/jobs/view/3884430684/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;;;1,71E+13;0;CONTRACT;;;;926020;;;;;Confidential Company;;;;;;;Unknown Industry
3884430690;Real Hospitality Group;Senior Sales Manager - Renaissance Harlem ;1000000;YEARLY;New York, NY;10457810;190;0;800000;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884430690/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;900000;100010;360610;;;;Confidential Company;;;;;;;Unknown Industry
3884430691;Benevis;Patient Coordinator;2098;HOURLY;Evansville, IN;28497190;70;0;1588;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884430691/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;383344;477080;181630;7810;;;Confidential Company;;;;;;;Unknown Industry
3884430700;Magellan Financial & Insurance Services, Inc.;Office Administrator;550000;YEARLY;Greater Grand Junction Area;37140380;100;0;450000;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430700/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;500000;;;5170;;;Confidential Company;;;;;;;Unknown Industry
3884430701;Associa;Maintenance Tech for Luxury Property;0;NOT SPECIFIED;Miami, FL;332640;50;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430701/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;FULL_TIME;;;;331220;120250;;;;Confidential Company;;;;;;;Unknown Industry
3884430718;The TemPositions Group of Companies;Director of Childhood Education ;0;NOT SPECIFIED;New York, NY;786530;350;0;0;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884430718/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Director;;1,71E+13;0;FULL_TIME;;;;100010;360610;;;;Confidential Company;;;;;;;Unknown Industry
3884430719;Addison Group;Staff Accountant;350;HOURLY;Washington, DC;180430;350;0;250;Contract;50;1,71E+13;;https://www.linkedin.com/jobs/view/3884430719/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Associate;;1,71E+13;0;CONTRACT;USD;BASE_SALARY;624000;200010;110010;;;;Confidential Company;;;;;;;Unknown Industry
3884430726;Quigley-Simpson;Sr. Director, Media Communications Planning;1750000;YEARLY;Los Angeles Metropolitan Area;771170;40;0;1600000;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430726/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Director;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;1675000;;;1330;800;ADVR;Confidential Company;;;;;;;Unknown Industry
3884430732;Optomi;User Experience Designer;0;NOT SPECIFIED;United States;26840810;1280;0;0;Contract;540;1,71E+13;10;https://www.linkedin.com/jobs/view/3884430732/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Associate;;1,71E+13;0;CONTRACT;;;;;;;;;Confidential Company;;;;;;;Unknown Industry
3884430735;DATAECONOMY;Senior Business Analyst;0;NOT SPECIFIED;Tampa, FL;333077920;60;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430735/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;;;;336020;120570;;960;;Confidential Company;;;;;;;Unknown Industry
3884430741;Randstad Life Sciences US;Quality Control Specialist;0;NOT SPECIFIED;Cambridge, MA;36264870;60;0;0;Contract;20;1,71E+13;;https://www.linkedin.com/jobs/view/3884430741/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Entry level;;1,71E+13;0;CONTRACT;;;;21380;250170;;150;;Confidential Company;;;;;;;Unknown Industry
3884430751;Greenwich Psychology Group;CHIEF OF STAFF;2300000;YEARLY;New York, NY;533697920;130;0;1300000;Full-time;20;1,71E+13;;https://www.linkedin.com/jobs/view/3884430751/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Director;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;1800000;100010;360610;2170;1390;;Confidential Company;;;;;;;Unknown Industry
3884430751;Greenwich Psychology Group;CHIEF OF STAFF;2300000;YEARLY;New York, NY;533697920;130;0;1300000;Full-time;20;1,71E+13;;https://www.linkedin.com/jobs/view/3884430751/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Director;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;1800000;100010;360610;2170;1240;;Confidential Company;;;;;;;Unknown Industry
3884430751;Greenwich Psychology Group;CHIEF OF STAFF;2300000;YEARLY;New York, NY;533697920;130;0;1300000;Full-time;20;1,71E+13;;https://www.linkedin.com/jobs/view/3884430751/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Director;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;1800000;100010;360610;2170;140;;Confidential Company;;;;;;;Unknown Industry
3884430752;Infotree Global Solutions;Quality Assurance Specialist - DRUG (Pharma/Biotech/Medical Devices) - Frederick, MD/Wilson, NC;0;NOT SPECIFIED;Frederick, MD;356906110;1410;0;0;Contract;310;1,71E+13;;https://www.linkedin.com/jobs/view/3884430752/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,72E+13;;Mid-Senior level;;1,71E+13;0;CONTRACT;;;;217010;240210;;;;Confidential Company;;;;;;;Unknown Industry
3884430769;Planet Pharma;Chemist I ;300;HOURLY;Minneapolis, MN;24746620;60;0;250;Part-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884430769/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Entry level;;1,71E+13;0;PART_TIME;USD;BASE_SALARY;572000;554010;270530;3360;;;Confidential Company;;;;;;;Unknown Industry
3884430774;Diamondpick;Junior Project Manager;0;NOT SPECIFIED;Chicago, IL;143775620;570;0;0;Contract;160;1,71E+13;;https://www.linkedin.com/jobs/view/3884430774/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;;;1,71E+13;0;CONTRACT;;;;606010;170310;;;;Confidential Company;;;;;;;Unknown Industry
3884430781;Robert Half;Bookkeeper;350;HOURLY;Santa Barbara County, CA;16810;30;0;270;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430781/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;644800;931010;60830;1900;1040;FIN;Robert Half;Robert Half, the world’s first and largest specialized talent solutions firm, connects opportunities at great companies with highly skilled job seekers.  We offer contract, temporary and permanent placement solutions for roles in finance and accounting, technology, marketing and creative, legal, and administrative and customer support. Named to Fortune’s World’s Most Admired Companies and 100 Best Companies to Work For® lists and a Forbes Best Employer for Diversity, Robert Half is the parent company of Protiviti®. Robert Half is traded on the New York Stock Exchange (symbol: RHI) and is a member of the S&P 500 index.;CA;US;Menlo Park;94025;2884 Sand Hill Road Suite 200;Staffing and Recruiting
3884430781;Robert Half;Bookkeeper;350;HOURLY;Santa Barbara County, CA;16810;30;0;270;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430781/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Mid-Senior level;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;644800;931010;60830;1900;1040;ACCT;Robert Half;Robert Half, the world’s first and largest specialized talent solutions firm, connects opportunities at great companies with highly skilled job seekers.  We offer contract, temporary and permanent placement solutions for roles in finance and accounting, technology, marketing and creative, legal, and administrative and customer support. Named to Fortune’s World’s Most Admired Companies and 100 Best Companies to Work For® lists and a Forbes Best Employer for Diversity, Robert Half is the parent company of Protiviti®. Robert Half is traded on the New York Stock Exchange (symbol: RHI) and is a member of the S&P 500 index.;CA;US;Menlo Park;94025;2884 Sand Hill Road Suite 200;Staffing and Recruiting
3884430789;Zenith Energy U.S.;Facility Engineer;1600000;YEARLY;Long Beach, CA;117006290;120;0;650000;Full-time;10;1,71E+13;;https://www.linkedin.com/jobs/view/3884430789/?trk=jobs_biz_prem_srch;OffsiteApply;1,73E+13;;;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;1125000;908020;60370;4820;;;Confidential Company;;;;;;;Unknown Industry
3884430793;Metropolitan Council of the Twin Cities;Foreperson, Commuter Rail;909168;YEARLY;Big Lake, MN;2199630;30;0;772720;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430793/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Associate;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;840944;553090;271410;4300;;;Confidential Company;;;;;;;Unknown Industry
3884430800;New Home Star;Bilingual Sales Assistant;0;NOT SPECIFIED;Fort Lupton, CO;2870760;50;0;0;Part-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430800/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Entry level;;1,71E+13;0;PART_TIME;;;;806210;81230;;;;Confidential Company;;;;;;;Unknown Industry
3884430801;Siri InfoSolutions Inc;Medical Coder;350;HOURLY;Clackamas, OR;9339420;40;0;320;Full-time;0;1,71E+13;10;https://www.linkedin.com/jobs/view/3884430801/?trk=jobs_biz_prem_srch;SimpleOnsiteApply;1,71E+13;;;;1,71E+13;0;FULL_TIME;USD;BASE_SALARY;696800;970150;410050;2940;;;Confidential Company;;;;;;;Unknown Industry
3884430807;New Home Star;New Home Sales Director (Relocatable);0;NOT SPECIFIED;Fort Lauderdale, FL;2870760;40;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430807/?trk=jobs_biz_prem_srch;ComplexOnsiteApply;1,71E+13;;Director;;1,71E+13;0;FULL_TIME;;;;333010;120110;;;;Confidential Company;;;;;;;Unknown Industry
3884430813;Tennessee Valley Authority;Assistant, Management (Labor Supply and Partnerships) - 516461;0;NOT SPECIFIED;Knoxville, TN;58480;90;0;0;Full-time;0;1,71E+13;;https://www.linkedin.com/jobs/view/3884430813/?trk=jobs_biz_prem_srch;OffsiteApply;1,71E+13;;Entry level;;1,71E+13;0;FULL_TIME;;;;379020;470930;;;;Tennessee Valley Authority;"For more than eight decades, the Tennessee Valley Authority has provided affordable electricity, environmental stewardship and economic development opportunities to the Tennessee Valley. TVA was established by Congress in 1933 to address a wide range of environmental, economic and technological issues, including the need for low-cost electricity, and navigation and flood control along the Tennessee River system.

TVA is fully self-financing, funding virtually all operations through electricity sales and power system bond financing. TVA makes no profit and receives no tax money.

TVA’s power service territory includes most off Tennessee and parts of Alabama, Georgia, Kentucky, Mississippi, North Carolina and Virginia, covering 80,000 square miles and providing electricity to more than 9 million people at prices below the national average, TVA sales electricity to 155 local power companies and 57 directly served industries and federal facilities. 

Mission:
TVA was built for the people – to improve the quality of life in a seven-state region through the integrated management of the region’s resources.

The mission focuses on three key areas:
•    Energy – To provide reliable, affordable electric power throughout the Tennessee Valley.
•    Environment – To be a steward of the region’s natural resources.
•    Economic Development – To serve as a catalyst for sustainable economic development.

ENERGY:
As the nation’s largest government-owned power provider, TVA delivers reliable, competitively priced electricity local power companies and major industrial customers and federal installations.

ENVIRONMENT:
The Tennessee Valley Authority is committed to limiting the environmental impact of its operations and protecting the natural resources of the region.

ECONOMIC DEVELOPMENT:
TVA helps strengthen the regional economy by building partnerships with communities and the business sector to foster job growth and retention.";TN;US;Knoxville;;400 W Summit Hill Dr;Utilities
